"Rank","Song","Artist","Year","Lyrics","Source"
73,"american kids","kenny chesney",2014," doublewide quick stop midnight ttop jack in her cherry coke town momma and daddy put their roots right here cause this is where the car broke down yellow dog school bus kickin up red dust pickin us up by a barbed wire fence mtv on the rca no ac in the ventswe were jesus save me blue jean baby born in the usa trailer park truck stop faded little map dots new york to la we were teenage dreamin front seat leanin baby come give me a kiss put me on the cover of the rolling stone uptown down home american kids growin up in little pink houses makin out on living room couches blowin that smoke on a saturday night a little messed up but were all alrightbaptist church parkin lot tryin not to get caught take her home and give her your jacket makin it to second base but sayin you went all the way monday afternoon at practice sisters got a boyfriend daddy doesnt like now hes sittin out back 3030 in his lap in the blue bug zapper lightwe were jesus save me blue jean baby born in the usa trailer park truck stop faded little map dots new york to la we were teenage dreamin front seat leanin baby come give me a kiss put me on the cover of the rolling stone uptown down home american kids growin up in little pink houses makin out on living room couches blowin that smoke on a saturday night a little messed up but were all alright ",1
74,"brave","sara bareilles",2014," you can be amazing you can turn a phrase into a weapon or a drug you can be the outcast or be the backlash of somebodys lack of love or you can start speaking up nothings gonna hurt you the way that words do and they settle neath your skin kept on the inside and no sunlight sometimes a shadow wins but i wonder what would happen if yousay what you wanna say and let the words fall out honestly i wanna see you be bravewith what you want to say and let the words fall out honestly i wanna see you be bravei just wanna see you i just wanna see you i just wanna see you i wanna see you be bravei just wanna see you i just wanna see you i just wanna see you i wanna see you be brave    memory  byamandah   editor    on march 10th 2016 sara bareilles was invited to perform her hit brave at the white house canadian state dinner she was joined by the children of the    see all   everybodys been there everybodys been stared down by the enemy fallen for the fear and done some disappearing bow down to the mighty dont run stop holding your tongue maybe theres a way out of the cage where you live maybe one of these days you can let the light in show me how big your brave issay what you wanna say and let the words fall out honestly i wanna see you be bravewith what you want to say and let the words fall out honestly i wanna see you be braveinnocence your history of silence wont do you any good did you think it would let your words be anything but empty why dont you tell them the truthsay what you wanna say and let the words fall out honestly i wanna see you be bravewith what you want to say and let the words fall out honestly i wanna see you be bravei just wanna see you i just wanna see you i just wanna see you i wanna see you be bravei just wanna see you i just wanna see you i just wanna see you see you be bravei just wanna see you i just wanna see you i just wanna see youi just wanna see you i just wanna see you i just wanna see you ",1
75,"sweater weather","the neighbourhood",2014," and all i am is a man i want the world in my hands i hate the beach but i stand in california with my toes in the sand use the sleeves on my sweater lets have an adventure head in the clouds but my gravity centered touch my neck and ill touch yours you in those little high waisted shortsoh she knows what i think about and what i think about one love two mouths one love one house no shirts no blouse just us you find out nothing i really wanna tell you about no cause its too cold whoa for you here and now so let me hold whoa both your hands in the holes of my sweaterand if i may just take your breath away i dont mind if theres not much to say sometimes the silence guides your mind so move to a place so far away the goosebumps start to race the minute that my left hand meets your waist and then i watch your face put my finger on your tongue cause you love to taste yeah these hearts adore everyone the other beat heart is for inside this place is warm outside it starts to pourcoming down one love two mouths one love one house no shirts no blouse just us you find out nothing i really wanna tell you about no no no cause its too cold whoa for you here and now so let me hold whoa both your hands in the holes of my sweatercause its too cold whoa for you here and now so let me hold whoa both your hands in the holes of my sweaterwhoa whoa whoawhoa whoa whoa whoa whoa whoa whoa whoa whoa whoa whoa whoa whoacause its too cold whoa for you here and now so let me hold whoa both your hands in the holes of my sweaterits too cold whoa for you here and now so let me hold whoa both your hands in the holes of my sweaterits too cold its too cold the hands of my sweater ",1
76,"leave the night on","sam hunt",2014," they roll the sidewalks in this town all up after the sun goes down they say nothin good happens here when midnight rolls around but layin down would be in vain i cant sleep with you on my brain and i aint anywhere close to tired your kiss has got me wiredgirl you got the beat right killin in your levis high on your lovings got me buzzin like a streetlight its still early out in cali baby dont you wanna rally again well find a road with no name lay back in the slow lane the sky is dropping jupiter around us like some old train well be rolling down the windows i bet you were catchin our second wind we dont have to go home we can leave the night on we can leave the night on yeah yeahnow all the stars are turnin blue just kissed the clock 222 baby i know what youre wishin for im wishin for it too now all the lights are flashin gold nobody cares how fast we go our soundtracks in the stereo this djs on a rollgirl you got the beat right killin in your levis high on your lovings got me buzzin like a streetlight its still early out in cali baby dont you wanna rally again well find a road with no name lay back in the slow lane the sky is dropping jupiter around us like some old train well be rolling down the windows i bet you were catchin our second wind we dont have to go home we can leave the night on we can leave the night onthe sunll steal the magic from us soon so lets take one more trip around the moongirl you got the beat right killin in your levis high on your lovings got me buzzin like a streetlight its still early out in cali baby dont you wanna rally well find a road with no name lay back in the slow lane the sky is dropping jupiter all around us like some old train well be rolling down the windows i bet you were catchin our second wind we dont have go home we can leave the night on we can leave the night on we can leave the night on buzzin like a streetlight we can leave the night on ",1
77,"new flame","chris brown featuring usher and rick ross",2014," there can be one only you and baby god could never make two and i know you came here with your crew but i promise you that it feels like its just us twooh i dont know what you had planned to do tonight but i just wanna be the one to do you right were standing here looking at each other baby eye to eye and im hoping that youre thinking about leaving with me tonightwho said you cant find love in a club cause i wanna tell them they wrong come on just baby try a new thing and lets spark a new flame you gon be my baby love me love you crazy tell me if you with it baby come and get it maybe try a new thing and lets spark a new flamei cant believe you came here all alone baby girl wheres your lover oh it dont really matter cause i got ways to get to know you better baby baby baby baby lets make what we got here last forever girl cause i dont wanna let you go neveroh i dont know what you had planned to do tonight girl i just wanna be the one to do you right right were standing here looking at each other baby eye to eye i hope that youre thinking about leaving with me tonightwho said you cant find love in the club cause i wanna tell them they wrong come on baby try a new thing and lets spark a new flame you gon be my baby love me love you crazy tell me if you with it baby come and get it maybe try a new thing and lets spark a new flamehomeplate world series sour nigga sliding in her huh baby im a boss im talking george steinbrenner panamera yogi berra my twoseater derek jeter got more stripes than all these niggas babe ruth balling in a beamer collar on my polo kisses on my necklace all my diamonds watching now my watches getting jealous smoking on a bomb in my autograph lebrons yeah she told me im the one thats when i only hit it oncesaid you cant find love in the club cause i wanna tell them they wrong come on just baby try a new thing and lets spark a new flame you gon be my baby love me love you crazy tell me if you with it baby come and get it maybe try a new thing and lets spark a new flame ",1
78,"love never felt so good","michael jackson and justin timberlake",2014," baby love never felt so good and i doubt if it ever could not like you hold me hold me oh baby love never felt so fine and i doubt if its never mine not like you hold me hold me and the night is gonna be just fine gotta fly gotta see cant believe i cant take itcause baby every time i love you its in and out of my life in out baby tell me if you really love me its in and out of my life in out baby cause baby love never felt so goodbaby love never felt so fine and id doubt if it was ever mine not like you hold me hold me oh baby love never felt so good and i doubt if it ever could not like you hold me hold me and the night is gonna be just fine gotta fly gotta see cant believe i cant take it causebaby every time i love you in and out of my life in out baby tell me if you really love me its in and out of my life driving me crazy baby love never felt so goodbaby love never felt so fine and id doubt it was mine all mine not like you hold me hold me oh baby love never felt so good and i doubt if it ever could not like you hold me hold me and the night is gonna be just fine gotta fly gotta see cant believe i cant take it causebaby every time i love you in and out of my life in out baby tell me if you really love me its in and out of my life driving me crazy baby love never felt so good ",1
79,"drunk on a plane","dierks bentley",2014," i took two weeks vacation for the honeymoon a couple tickets all inclusive down in cancun i couldnt get my money back so im in seat 7a im getting drunk on a planei bet the fella on the aisle thought i was crazy cause i taped your picture to the seatback right beside me now ive got empty mini bottles fillin both our trays im getting drunk on a planebuyin drinks for everybody but the pilot its a party got this 737 rocking like a g6 stewardess is somethin sexy leanin pourin coke and whiskey told her about my condition got a little milehigh flight attention its mardi gras up in the clouds im up so high i may never come down ill try anything to drown out the pain they all know why im getting drunk on a planewe had this date marked on the calendar forever wed take that new wed limo airport ride together i feel like a plastic groom alone there at the top of the cake so hey im getting drunk on a planebuyin drinks for everybody but the pilot its a party got this 737 rocking like a g6 stewardess is somethin sexy leanin pourin coke and whiskey told her about my condition got a little milehigh flight attention its mardi gras up in the clouds im up so high i may never come down ill try anything to drown out the pain they all know why im getting drunk on a planeon my way home ill bump this seat right up to first class so i can drink that cheap champagne out of a real glass and when we land ill call her up and tell her kiss my ass cause hey im drunk on a planebuyin drinks for everybody but the pilot its a party got this 737 rocking like a g6 stewardess is somethin sexy leanin pourin coke and whiskey told her about my condition got a little milehigh flight attention its mardi gras up in the clouds im up so high i may never come down ill try anything to drown out the pain they all know why im getting drunk on a planeim getting drunk on a plane i might be passed out in the baggage claim but right now im drunk on a plane ",1
80,"birthday","katy perry",2014," i heard youre feeling nothings going right why dont you let me stop by the clock is ticking running out of time so we should party all night so cover your eyes i have a surprise i hope you got a healthy appetiteif you wanna dance if you want it all you know that im the girl that you should callboy when youre with me ill give you a taste make it like your birthday everyday i know you like it sweet so you can have your cake give you something good to celebrateso make a wish ill make it like your birthday everyday ill be your gift give you something good to celebratepop your perignon we can get it on so hot and heavy till dawn i got you spinning like a disco ball ill have them playing your songwere living the life were doing it right youre never gonna be unsatisfied if you wanna dance if you want it all you know im the girl that you should callbut when youre with me ill give you a taste make it like your birthday everyday i know you like it sweet so you can have your cake give you something good to celebrateso make a wish ill make it like your birthday everyday ill be your gift give you something good to celebratehappy birthdayso let me get you in your birthday suit its time to bring out the big balloons so let me get you in your birthday suit its time to bring out the big big big big big big balloonsboy when youre with me ill give you a taste make it like your birthday everyday i know you like it sweet so you can have your cake give you something good to celebrateboy when youre with me ill give you a taste make it like your birthday everyday i know you like it sweet so you can have your cake give you something good to celebrateso make a wish ill make it like your birthday everyday ill be your gift give you something good to celebratehappy birthday ",1
81,"bartender","lady antebellum",2014," 8 oclock on friday night im still at home all my girls just keep on blowing up my phone saying come on he aint worth the pain do what you gotta do to forget his namenow theres only one thing left for me to do slip on my favorite dress and sky high leather boots check the mirror one last time and kiss the past goodbyewhat im really needing now is a double shot of crown chase that disco ball around til i dont remember go until they cut me off wanna get a little lost in the noise in the lightshey bartender pour em hot tonight til the party and the music and the truth collide bring it til his memory fades away hey bartendertonight ill let a stranger pull me on the floor spin me round and let him buy a couple more but before it goes too far ill let him down easy cause tonight its all about dancing with my girls to the dj put that song on replaywhat im really needing now is a double shot of crown chase that disco ball around til i dont remember go until they cut me off wanna get a little lost in the noise in the lightshey bartender pour em hot tonight til the party and the music and the truth collide bring it til his memory fades away hey bartenderim feeling that buzz im ready to rock aint no way im gonna tell you to stop so pour that thing up to the top im coming in hothey bartender what im really needing now is a double shot of crown chase that disco ball around til i dont remember go until they cut me off wanna get a little lost in the noise in the lightshey bartender pour em hot tonight til the party and the music and the truth collide bring it til his memory fades away hey bartender hey bartender ",1
82,"la la la","naughty boy featuring sam smith",2014," na na la la la la la na na na na na la la na na la la la la la na na na na na la la na na la la la la la na na na na na la la na na la la la la la na na na na nahush dont speak when you spit your venom keep it shut i hate it when you hiss and preach about your new messiah cause your theories catch firei cant find your silver lining i dont mean to judge but when you read your speech its tiring enough is enoughim covering my ears like a kid when your words mean nothing i go la la la im turning up the volume when you speak cause if my heart cant stop it i find a way to block it i gona na la la la la la na na na na na la la na na la la la la la na na na na na i find a way to block it i go la la na na la la la la la na na na na na la la na na la la la la la na na na na naif our love is running out of time i wont count the hours rather be a coward when our worlds collide im gonna drown you out before i lose my mindi cant find your silver lining i dont mean to judge but when you read your speech its tiring enough is enoughim covering my ears like a kid when your words mean nothing i go la la la im turning up the volume when you speak cause if my heart cant stop it i find a way to block it i gona na la la la la la na na na na na la la na na la la la la la na na na na na i find a way to block it i go na na la la la la la na na na na na la la na na la la la la la na na na na na i find a way to block it ohla la la la la la la na na na na na la la na na la la la la la na na na na na i find a way to block it i go la la na na la la la la la na na na na na la la na na la la la la la na na na na naim covering my ears like a kid when your words mean nothing i go la la la im turning up the volume when you speak cause if my heart cant stop it i find a way to block it i goim covering my ears like a kid when your words mean nothing i go la la la im turning up the volume when you speak cause if my heart cant stop it i find a way to block it i gona na la la la la la na na na na na la la na na la la la la la na na na na na la la na na la la la la la na na na na na la la na na la la la la la na na na na na ",1
83,"blurred lines","robin thicke featuring ti and pharrell",2014," hey hey hey hey hey hey hey hey heyif you cant hear what im tryna say if you cant read from the same page maybe im going deaf maybe im going blind maybe im out of my mindok now he was close tried to domesticate you but youre an animal baby its in your nature just let me liberate you you dont need no papers that man is not your mate and thats why im gon take yougood girl i know you want it i know you want it i know you want ityoure a good girl cant let it get past me me fall from plastic talk about getting blastedi hate these blurred lines i know you want it i know you want it i know you want itbut youre a good girl the way you grab me must wanna get nasty go ahead get at mewhat do they make dreams for when you got them jeans on what do we need steam for you the hottest bitch in this placei feel so lucky you wanna hug me what rhymes with hug me heyok now he was close tried to domesticate you but youre an animal baby its in your nature just let me liberate you you dont need no papers that man is not your mate and thats why im gon take yougood girl i know you want it i know you want it i know you want ityoure a good girl cant let it get past me me fall from plastic talk about getting blastedi hate these blurred lines i know you want it i know you want it i know you want itbut youre a good girl the way you grab me must wanna get nasty go ahead get at mehustle gang homie one thing i ask of you lemme be the one you bring that ass up to from malibu to paris boo had a bitch but she aint bad as you so hit me up when you passin through ill give you something big enough to tear your ass in two swag on em even when you dress casual i mean its almost unbearable honey you not there when im at the bar side let you have me by nothin like your last guy he too square for you he dont smack that ass and pull your hair for you so im just watchin and waitin for you to salute the truly pimpin not many women can refuse this pimpin im a nice guy but dont get confused you gitn itshake your rump get down get up do it like it hurt like it hurt what you dont like work heybaby can you breathe i got this from jamaica it always works for me dakota to decaturno more pretending cause now your winning heres our beginning i always wanted agood girl i know you want it i know you want it i know you want ityoure a good girl cant let it get past me me fall from plastic talk about getting blastedi hate these blurred lines i know you want it i know you want it i know you want itbut youre a good girl the way you grab me must wanna get nasty go ahead get at meeverybody get up everybody get uphey hey hey hey hey hey hey hey hey ",1
84,"do what u want","lady gaga featuring r kelly",2014," verse 1 lady gaga i i feel good i walk alone but then i trip over myself and i fall i i stand up and then im ok but then you print some shit that makes me wanna screamprechorus lady gaga so do what you want what you want with my body do what you want dont stop lets party do what you want what you want with my body do what you want what you want with my bodywrite what you want say what you want about me if youre wondering know that im not sorry do what you want what you want with my body what you want with my bodychorus lady gaga you cant have my heart and you wont use my mind but do what you want with my body do what you want with my body you cant stop my voice cause you dont own my life but do what you want with my body do what you want with my bodyverse 2 r kelly early morning longer nights tom ford private flights crazy schedule fast life i wouldnt trade it in cause its our life lets slow it down i could be the drink in your cup i could be the green in your blunt your pusher man yeah i got what you want you want to escape all of the crazy shit youre marilyn im the president and i love to hear you sing girlprechorus 2 r kelly do what i want do what i want with your body do what i want do what i want with your body back of the club taking shots getting naughty no invitations its a private party do what i want do what i want with your body do what i want do what i want with your body yeah we taking these haters and we roughing em up and we lay in the club like we dont give a fuckchorus lady gaga you cant have my heart and you wont use my mind but do what you want with my body do what you want with my body you cant stop my voice cause you dont own my life but do what you want with my body do what you want with my bodybridge lady gaga sometimes im scared i suppose if you ever let me go i would fall apart if you break my heart so just take my body and dont stop the partychorus lady gaga you cant have my heart and you wont use my mind but do what you want with my body do what you want with my body you cant stop my voice cause you dont own my life but do what you want with my body do what you want with my bodyoutro until fade lady gaga do what you want with me what you want with my body do what you want with me what you want with my body girl do what you want with me what you want with my body do what you want with me what you want with my body girl help me now do what you want with my body do what you want with my body ",1
85,"cant remember to forget you","shakira featuring rihanna",2014," shakira i left a note on my bedpost said not to repeat yesterdays mistakes what i tend to do when it comes to you i see only the good selective memorythe way he makes me feel yeah gotta hold on me ive never met someone so different oh here we go he a part of me now he a part of me so where you go i followchorus 1 ohohohoh ohohohoh i cant remember to forget you ohohohoh ohohohoh i keep forgetting i should let you go but when you look at me the only memory is us kissing in the moonlight ohohohoh ohohohoh i cant remember to forget you ooooh i cant remember to forget youverse 2 rihanna i go back again fall off the train land in his bed repeat yesterdays mistakes what im trying to say is not to forget you see only the good selective memorythe way he makes me feel like the way he makes me feel i never seemed to act so stupid oh here we go he a part of me now he a part of meshakira so where he goes i follow follow follow ohchorus 2 both ohohohoh ohohohoh i cant remember to forget you ohohohoh ohohohoh i keep forgetting i should let you go but when you look at me the only memory is us kissing in the moonlight ohohohoh ohohohoh i cant remember to forget youbridge shakira i rob and i kill to keep him with me i do anything for that boy id give my last dime to hold him tonight i do anything for that boybridge cont rihanna i rob and i kill to keep him with me i do anything for that boy id give my last dime to hold him tonight i do anything for that boychorus 3 both ohohohoh ohohohoh i cant remember to forget you ohohohoh ohohohoh i keep forgetting i should let you go but when you look at me the only memory is us kissing in the moonlight ohohohoh ohohohoh i cant remember to forget you but when you look at me the only memory is us kissing in the moonlight ohohohoh ohohohoh i cant remember to forget you ",1
86,"amnesia","5 seconds of summer",2014," i drove by all the places we used to hang out getting wasted i thought about our last kiss how it felt the way you tasted and even though your friends tell me youre doing fineare you somewhere feeling lonely even though hes right beside you when he says those words that hurt you do you read the ones i wrote yousometimes i start to wonder was it just a lie if what we had was real how could you be finecause im not fine at alli remember the day you told me you were leaving i remember the makeup running down your face and the dreams you left behind you didnt need them like every single wish we ever made i wish that i could wake up with amnesia and forget about the stupid little things like the way it felt to fall asleep next to you and the memories i never can escapecause im not fine at allthe pictures that you sent me theyre still living in my phone ill admit i like to see them ill admit i feel alone and all my friends keep asking why im not aroundit hurts to know youre happy yeah it hurts that youve moved on its hard to hear your name when i havent seen you in so longits like we never happened was it just a lie if what we had was real how could you be finecause im not fine at alli remember the day you told me you were leaving i remember the makeup running down your face and the dreams you left behind you didnt need them like every single wish we ever made i wish that i could wake up with amnesia and forget about the stupid little things like the way it felt to fall asleep next to you and the memories i never can escapeif today i woke up with you right beside me like all of this was just some twisted dream id hold you closer than i ever did before and youd never slip away and youd never hear me sayi remember the day you told me you were leaving i remember the makeup running down your face and the dreams you left behind you didnt need them like every single wish we ever made i wish that i could wake up with amnesia and forget about the stupid little things like the way it felt to fall asleep next to you and the memories i never can escapecause im not fine at all no im really not fine at all tell me this is just a dream cause im really not fine at all ",1
87,"no mediocre","ti featuring iggy azalea",2014," all i fuck is bad bitches i dont want no mediocre hoe dont want no mediocre i dont want no mediocre no bad bitches only aint no mediocre hoe dont want no mediocre i wont hit no mediocre you a bad bitch stuntin on them mediocre hoe on them mediocre you stunt on them mediocre 7 bitches with me and aint none of them mediocre from they head to they toes they so far from mediocreright hand in the air i solemnly swear i never fuck a bitch if she dont do her hair no more you wont get no dick if theres a bush down there girl i should see nothing but pussy when i look down there you come fuck with a nigga what better to do he call to ask how you doin tell him better than you yeah im kicked back with four pieces like a kit kat me fucking if you aint a dime just forget that pretty face fat ass if she dont have have one of these well i think ill pass i just handed her the keys to a new drop jag when she took it i took it back you shoulda asked for a benz thats mediocre bitchall i fuck is bad bitches i dont want no mediocre hoe dont want no mediocre i dont want no mediocre no bad bitches only aint no mediocre hoe dont want no mediocre i wont hit no mediocre you a bad bitch stuntin on them mediocre hoe on them mediocre you stunt on them mediocre 7 bitches with me and aint none of them mediocre from they head to they toes they so far from mediocreheard he want to lay it down on iggy iggy gave it to him twice now he want a 3 mike bibby diva but i need a bad boy rest in peace whitney pardon me but i dont think none of these bitches fucking with me want a billboard bitch stop running in place heels on me saying gimme 6 inches of space courtside while designer frames cover my face now everybody in the game wanna get em a taste im still grand hustle first lady fuck you pay me bet he wont go 12 rounds with the million dollar baby i can change your life quick stop playing with me and if you aint talking money what you saying to meall i fuck is bad bitches i dont want no mediocre hoe dont want no mediocre i dont want no mediocre no bad bitches only aint no mediocre hoe dont want no mediocre i wont hit no mediocre you a bad bitch stuntin on them mediocre hoe on them mediocre you stunt on them mediocre 7 bitches with me and aint none of them mediocre from they head to they toes they so far from mediocreim in brazil with a bi catch me in a mansion in the hills with a bi get her out dem tennis shoes throw some heels on a bi im the type of nigga split a mil with a bi hold up only if she bad though out here trying to find someone that better than my last go take her to my castle drown her in my cash flow say your dick so little she can fit it in her asshole told me she can write this shit no further than a cab go said i got that don dick she wanna be my tutor so she give me brain getting head on the scooter had sex on the beach from bermuda up to cuba i done fucked a lot of dimes but im looking for a cuter bitch you the shit what she say when she got to sit when i aint around give a damn who you do it with super thick pretty face m̩nage �� veinte 20 at the same time wanna get ya rent paidall i fuck is bad bitches i dont want no mediocre hoe dont want no mediocre i dont want no mediocre no bad bitches only aint no mediocre hoe dont want no mediocre i wont hit no mediocre you a bad bitch stuntin on them mediocre hoe on them mediocre you stunt on them mediocre 7 bitches with me and aint none of them mediocre from they head to they toes they so far from mediocre yea ",1
88,"come with me now","kongos",2014," come with me now come with me nowwhoa come with me now im gonna take you down whoa come with me now im gonna show you howwhoa come with me now im gonna take you down whoa come with me now im gonna show you howafraid to lose control and caught up in this world ive wasted time ive wasted breath i think ive thought myself to deathi was born without this fear now only this seems clear i need to move i need to fight i need to lose myself tonightwhoa come with me now im gonna take you down whoa come with me now im gonna show you howi think with my heart and i move with my head i open my mouth and its something ive read i stood at this door before im told but a part of me knows that im growing too oldconfused what i thought with something i felt confuse what i feel with something thats real i tried to sell my soul last night funny he wouldnt even take a bitefar away i heard him say come with me now dont delay i heard him say come with me nowfar away i heard him say come with me now dont delay i heard him say come with me nowwhoa come with me now im gonna take you down whoa come with me now im gonna show you howafraid to lose control and caught up in this world ive wasted time ive wasted breath i think ive thought myself to deathi was born without this fear now only this seems clear i need to move i need to fight i need to lose myself tonightwhoa come with me nowwhoa come with me now im gonna take you down whoa come with me now ",1
89,"believe me","lil wayne featuring drake",2014," yeah im the only one that get the job done job done i dont know a nigga that can cover for me cover for me yeah got some game from my days so she might say she love me she dont love me like she say she love me believe me believe me believe me im that nigga boy they love me in the streets in the streets im not tryna find nobody else to beat else to beat im the one they come to see because they all believe meyea rip rip rip its been me and young tune off the rip thats the man that put me in this shit if a nigga fuck with him ill put him down quick got a verse for anybody wanna talk about the clique ive been takin shit light you dont wanna hear me trip god damn do yall really know who you fuckin with yeah i mean you cant blame me for wonderin doesnt matter could be winter or the summer on the road i do one direction numbers i dont fuckin miss yeah stunna and mack know when wayne was gone for eight months we put this thing up on our back and i was snappin off on every single track though collect call from the boss like where we at though i was like hah its our time nigga he left rikers in a phantom thats my nigga and ive been rockin with the team tha carter ix and we ymcmb waitin on somebody to try us nigga yeahyeah im the only one that get the job done job done i dont know a nigga that can cover for me cover for me yeah got some game from my days so she might say she love me she dont love me like she say she love me believe me believe me believe me im that nigga boy they love me in the streets in the streets im not tryna find nobody else to beat else to beat im the one they come to see because they all believe melord knows ill murk one of these niggas yeah his and hers ferraris nigga one for me one for my daughter nigga waitin for someone to test me like a harvard nigga i tote a 223 two michael jordans nigga come on fight these shell cases like a lawyer nigga find out where you stay and act like we found some oil nigga out of duct tape so when he prayin i ignore the nigga all i gotta say is sayonara nigga drop dead gorgeous but the bitch aint dyin for a nigga where the real queens at shout out capone and noreaga we can shoot it out and see who live to tell the story later diamonds in my rollie face cannot be exfoliated they think im associated im the one that orchestrated yayo get her ass whipped whip that ass like horses racin aint bout what you walk away from its bout what you walk away with dead presidents them coffins vacant i must be doin somethinyeah im the only one that get the job done job done i dont know a nigga that can cover for me cover for me yeah got some game from my days so she might say she love me she dont love me like she say she love me believe me believe me believe me believe me im that nigga boy they love me in the streets in the streets im not tryna find nobody else to beat else to beat im the one they come to see because they all believe merip rip nigga riphad to get it poppin off the rip rich young nigga that aint never had to trick slim thug flow but you know i like em thick if she get a job at doa i drop her off a tip i had to get it poppin off the rip im the one they tell ya been reppin in the 6 come into the city and ya niggas get to trippin well take ya to the scarborough bluff and drop you off a cliff well damn just be happy for the man nirvana coldplay nigga got bands ink from the money got it all over my hands goin out to houston spendin all of my advance v live just took me for a cheque drake you know i love you you just took me outta debt yes right now you are lookin at the best mothafuck award shows and mothafuck the press like thatmothafuck the rest when they jumped off the porch i was stumblin up the steps id give what i collect before i give up my connect itd be a cold day in hell icicles made of sweat one finger slidin cross my neck niggas know what that mean like they deaf nigga ill fire this nina like its her first day on the job and the bitch overslept tune stay humble nigga im a king need a horn and a drumroll they throw mothafuckin roses at my feet nigga i dont step on one rose yeah im the only one that get the job done i dont know a nigga that can cover for me tape a couple kilos to the bitch stomach she look like she got a bun in the oven from me preheat believe me all you gotta do is pay me every week i had these bitches havin babies every week im the nigga see me skatin in the streets gonerip rip nigga ",1
90,"23","mike will madeit featuring miley cyrus wiz khalifa and juicy j",2014,NA,NA
91,"beachin","jake owen",2014," so just watchin her blonde hair sun burn stare at them wack caps rolling over laid back in a thrift store beach chair droppin limes in her corona well she looks back yeah she throws me a kiss like honey i sure want you and its a hundred and three between her and me and only 92 in daytonaand its sunshine blue eyes tan lines slow tide rollin white sand cold can koozie in my hand just a summertime strolling chillin breazin sippin singin whoaoaohbeachinwe got 2for1s were at a margarita bar whatever happens happens and theres a reggae band full of dread head just sittin in the corner laughin well my baby walks over drops a 20 in a jar she smiles and shakes it at me yeah she gets em goin she gets em playin a little dont worry be happyand its sunshine blue eyes tan lines slow tide rollin white sand cold can koozie in my hand just a summertime strolling chillin breazin sippin singin whoaoaohbeachinyou got a margarita here in my hand doin a little drinkintalkin bout sunshine blue eyes tan lines slow tide rollin white sand cold can koozie in my hand just a summertime strolling chillin breazin sippin singin whoaoaohbeachin sunshine blue eyes tan lines slow tide rollin white sand cold can koozie in my hand ",1
92,"white walls","macklemore  ryan lewis featuring schoolboy q and hollis",2014,"i wanna be free i wanna just live inside my cadillac that is my shit and i throw it up i throw that up thats what it is thats what it is in my c a d d i l l a c bitch biatch cant see me through my tints nah ah im riding real slow slow in my paint wet drippin shorty like my 24s umbrella i dont got 24s nu uh but im on those vogues thats those big white walls round them hundred spokes old school like old english in that brown paper bag im going in that same whip that my granddad had hello haters damn yall mad 30k on the caddy now how about cack wrapped is that got that off black cadillac midnight drive got that gas pedal lean back taking my time im blowin that roof off letting in sky  i shine the city never looked so bright man im lounging in some shit bernie mac wouldve been proud of looking down from heaven like damn thats stylish smilin dont pay attention to the mileage can i hit the freeway illegally goin 120 easy weaving in and out of the traffic they cannot catch me im smashing  im ducking bucking them out here im like go fuckin their tastic i am up in a classic now i know what its like under the city lights riding into the night driving over the bridge the same one we walked across as kids knew id have a whip but never one like this old school old school candy paint two seater yea im from seattle  theres hella on the civics i couldnt tell you about paint either but i really wanted a cadi so i put in the hours and walk on over to the dealer  and i found the cars in there was a problem with this geezer i got the keys and as i was leaf in i started screamin got that off black cadillac midnight drive got that gas pedal lean back taking my time im blowin that roof off letting in sky  i shine the city never looked so bright bad boys and dope white hoes in the backseat snorting coke she doing line after line like shes writing rounds i had it hella my love tryna blow her mind cadillac pimpin my uncle was on 14 years out so excuse me and my niggas was gone sendin portions of his liquor water in the patron rather smilling like i won the fucking lottery homes talking lottery homes tires with the spikes on it in the 42 most of the mayonnaise keeping the buns on em my dogs hanging out the window yell as which fuckin like in power tryna fuck em all kill the fuckin wimps see whats poppin at the mall meet a bad bitch slap her booty with my palms you can smoke the pussy i was tapped down the walls im motherfuckin off son swear these eyes tryna hypnotize grip the leather steering wheel while i grip the thighs see the lust stuck up in her eyes maybe she like the ride or did she like the smoke girl does she want it low this shit a crookedville so youll never know so we cool with niggas my nigga fuck the limit got a window ticket for showing banks to end of slots and the gas was finished q got that off black cadillac midnight drive got that gas pedal lean back taking my time im blowin that roof off letting in sky  i shine the city never looked so bright got that off black cadillac midnight drive got that gas pedal lean back taking my time im blowin that roof off letting in sky  i shine the city never looked so bright",3
