"Rank","Song","Artist","Year","Lyrics","Source"
94,"beach baby","the first class",1974,"do you remember back in old la when everybody drove a chevrolet whatever happened to the boy next door the suntaned crew cut all american male remember dancin at the high school hop the dress i ruined with the soda pop i didnt recognize the girl next door with beat up sneakers and a ponytail beach baby beach baby give me your hand give me somethin that i can remember just like before we could walk by the shore in the moonlight beach baby beach baby there on the sand from july to the end of september surfin is fun wed be out in the sun everyday uhm i never thought that it would end ooh and i was everybodys friend long hot days cool sea haze jukebox plays but now its fading away we couldnt wait for graduation day we took the car and drove to san jose thats where you told me that youd wear my ring i guess you dont remember anything beach baby beach baby give baby gimme me your hand gimme your hand give me somethin that i can remember gimme that something to remember just like before we could walk by the shore in the moonlight beach baby beach baby there on the sand there on the sand from july to the end of september from july to september surfin is fun wed be out in the sun everyday beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby beach baby",5
95,"me and baby brother","war",1974," me and baby brother used to run together me and baby brother used to run togetherwelcome one another headed for the corner welcome one another headed for the cornershiftin on his mind is like drinking funky wine by the river chippin on his mind is like drinking funky wine by the riverme and baby brother used to run together me and baby brother used to run togetherwelcome one another headed for the corner welcome one another headed for the corneri remember the day we used to fight together i remember the day yeah we used to fight togetherme and baby brother used to run together me and baby brother used to run togetherhang on baby brother oh they call it law and order hey hey heycome back baby brother come back baby brother come back baby brother come back baby brother your my baby brother your my baby brother come back baby brother come back baby brother come back baby brother come back baby brother your my baby brother your my baby brother come back baby brother come back baby brother ",1
96,"rockin roll baby","the stylistics",1974," tootsie roll soul and doodle white shoes papas sure proud of his little bitty rockin roll baby singin at the age of two he can hardly talk but he sure knows how to sing the blueslittle joe never sings out of tune always in key hes a soulful little rockin roll baby papa loves the way you do never heard a boy sing the way my little joey dohe was born in a theater in bluefield west virginia his ma and i were travelin on the road i worked hard all that summer as a fill in for the drummer one night stands werent easy for little joebought a new house in beverly hills papa made it big and he did it for his rockin roll baby a little bit of rhythm and blues got a funky walk in his little orthopedic shoes ",1
97,"i honestly love you","olivia newtonjohn",1974," maybe i hang around here a little more than i should we both know i got somewhere else to go but i got something to tell you that i never thought i would but i believe you really ought to knowi love you i honestly love youyou dont have to answer i see it in your eyes maybe it was better left unsaid but this is pure and simple and you must realize that its coming from my heart and not my headi love you i honestly love youim not trying to make you feel uncomfortable im not trying to make you anything at all but this feeling doesnt come along everyday and you shouldnt blow the chance when youve got the chance to sayi love you i love you i honestly love youif we both were born in another place and time this moment might be ending in a kiss but there you are with yours and here i am with mine so i guess well just be leaving it at thisi love you i honestly love you i honestly love you ",1
98,"call on me","chicago",1974," the feelin is clear clear as a blue sky on a sunny day everything was you cause no one made me feel the way i felt with youcall on me cause i love you you know i do you love me toothen came a change when i said i would soon be leavin you nothin else to do oh please remember ill never lose the thought of youcall on me cause i love you you know i do you love me tooyouve got to find someone else to somehow take my place share his love with you and if you need a friend you can always count on mecount on me cause i love you you know i do you love me tooyou can count on me oh you can count on me you can count on me baby you can count on me you can count on me oh you can count on me you can count on me baby you can count on me you can count on me oh you can count on me you can count on me baby you can count on me ",1
99,"wild thing","fancy",1974,"wild thing you make my heart sing you make everything groovy wild thing wild thing i think i love you but i wanna know for sure come on and hold me tight i love you wild thing you make my heart sing you make everything groovy wild thing  instrumental break  wild thing i think you move me but i wanna know for sure so cmon and hold me tight you move me wild thing you make my heart sing you make everything groovy wild thing wild thing cmon cmon wild thing shake it shake it wild thing fade",3
100,"mighty love","the spinners",1974,"once there was a boy and girl boys said i love you so girl said ill never leave you they grew older and left each other cause thats the way love goes thats the way love goes then theres a time seems like youll never find someone willing to love you keep on lookin youll soon discover a mighty love will sometimes makes you weep and moan a mighty love you sit all day by the telephone cause youre all alone you need a mighty love eh hey some say that youre sure to find true love and peace of mind at the end of a rainbow theres no sign in the sky to follow cause thats the way love goes baby thats the way love goes and so theres a rhyme that says life will soon be fine love is just what you make it so keep on lovin youll soon discover a mighty love will sometimes make aa weak man strong a mighty love will sometimes make aa rich man weak and knock him off his feet youll have a mighty love mighty mighty mighty mighty mighty mighty love jones comin down on me baby yeah hey hey mighty love i can feel the world gettin brighter brighter with your lovin mighty love you see baby with a mighty love you can sometimes turn the world around mighty love from all your love you can you can turn the world around sometimes yes you can oh mighty love oh baby makes music have a happy hahahappy sigh mighty love makes you move makes you groove you get the feelin that is reelin come on mighty love oh high high high im gon gon gon gon gon get your lovin mighty love oh baby oh ho ho got your love mighty love got your love got your lovin oh i got your love here with you mighty love you got the love hey baby mighty love ii knew when i first met you that you had a mighty love baby mighty love im gonna wait on you gonna wait on you gonna wait on you baby just give me mighty love give give give give give give give me your love mighty love mighty mighty mighty mighty mighty mighty mighty mighty love hey can i say it can can i say it lalalalalalalalalalala baby mighty love ho ho ho ho ho ho baby mighty love time just a little more time baby woo mighty love woo hoo hoo hoo hoo hoo mighty love hoo hoo hoo hoo hoo hoo mighty love hoo hoo hoo hoo hoo hoo feel feel feel feel feel me baby yeah mighty love so when im down and out i know youre mighty love you got you got it baby oh lord mighty love sho nuff can make a love jones come on down me mighty love",3
1,"love will keep us together","captain  tennille",1975,"love love will keep us together think of me babe whenever some sweet talkin girl comes along singin his song dont mess around you just got to be strong just stop cause i really love you stop ill be thinking of you look in my heart and let love keep us together you you belong to me now aint gonna set you free now when those girls start hanging around talking me down hear with your heart and you wont hear a sound just stop cause i really love you stop ill be thinkin of you look in my heart and let love keep us together whatever young and beautiful someday your looks will be gone when the others turn you off wholl be turnin you on i will i will i will i will be there to share forever love will keep us together i said it before and ill say it again while others pretend i need you now and i need you then just stop cause i really love you stop ill be thinking of you look in my heart and let love keep us together whatever i will i will i will i will you better stop cause i really love you stop ive been thinkin of you look in my heart and let love keep us together whatever i will i will i will i will",3
2,"rhinestone cowboy","glen campbell",1975," ive been walkin these streets so long singin the same old song i know every crack in these dirty sidewalks of broadway where hustles the name of the game and nice guys get washed away like the snow and the rain theres been a load of compromisin on the road to my horizon but im gonna be where the lights are shinin on melike a rhinestone cowboy riding out on a horse in a starspangled rodeo like a rhinestone cowboy getting cards and letters from people i dont even know and offers comin over the phonewell i really dont mind the rain and a smile can hide all the pain but youre down when youre ridin the train thats takin the long way and i dream of the things ill do with a subway token and a dollar tucked inside my shoe therell be a load of compromisin on the road to my horizon but im gonna be where the lights are shinin on melike a rhinestone cowboy riding out on a horse in a starspangled rodeo rhinestone cowboy gettin cards and letters from people i dont even know and offers comin over the phonelike a rhinestone cowboy riding out on a horse in a starspangled rodeolike a rhinestone cowboy gettin card and letters from people i dont even knowlike a rhinestone cowboy riding out on a horse in a starspangled rodeo ",1
3,"philadelphia freedom","elton john",1975," i used to be a rolling stone you know if a cause was right id leave to find the answer on the road i used to be a heart beating for someone but the times have changed the less i say the more my work gets donecause i live and breathe this philadelphia freedom from the day that i was born ive waved the flag philadelphia freedom took me knee high to a man yeah gave me a piece of mama daddy never hadoh philadelphia freedom shine on me i love you shine the light through the eyes of the ones left behind shine the light shine the light shine the light wont you shine the light philadelphia freedom i loveveve you yes i doif you choose to you can live your life alone some people choose the city some people the city some others choose the good old family home some others choose a good old i like living easy without family ties living easy till the whippoorwill of freedom zapped me right between the eyescause i live and breathe this philadelphia freedom from the day that i was born ive waved the flag philadelphia freedom took me knee high to a man mm mm gave me a piece of mama daddy never hadoh philadelphia freedom shine on me i love you shine the light through the eyes of the ones left behind shine the light shine the light shine the light wont you shine the light philadelphia freedom i loveveve you yes i dooh philadelphia freedom shine on me i love you shine the light through the eyes of the ones left behind shine the light shine the light shine the light wont you shine the light philadelphia freedom i loveveve you know i loveveve  you know i loveveve you yes i do philadelphia freedom i loveveve you yes i do philadelphia freedom you know that i loveveve you yes i do philadelphia freedom dont you know that i loveveve you yes i do philadelphia freedom dont you know that i loveveve you yes i do philadelphia freedom ",1
4,"before the next teardrop falls","freddy fender",1975,"if he brings you happiness then i wish you all the best its your happiness that matters most of all but if he ever breaks your heart if the teardrops ever start ill be there before the next teardrop falls si te quire de verdad y te da felicidad te deseo lo mas bueno palos dos pero si te hace llorar a mime puedes hablar y estare contigo cuando treste estas ill be there anytime you need me by your side to drive away every teardrop that you cried and if he ever leaves you blue just remember i love you and ill be there before the next teardrop falls and ill be there before the next teardrop falls",3
5,"my eyes adored you","frankie valli",1975," my eyes adored you though i never laid a hand on you my eyes adored you like a million miles away from me you couldnt see how i adored you so close so close and yet so far carried your books from school playin make believe youre married to me you were fifth grade i was sixth when we came to be walkin home evry day over bonnicut bridge and bay till we grew into the me and you who went our separate waysmy eyes adored you though i never laid a hand on you my eyes adored you like a million miles away from me you couldnt see how i adored you so close so close and yet so far headed for city lights climbed the ladder up to fortune and fame i worked my fingers to the bone made myself a name funny i seemed to find that no matter how the years unwind still i reminisce bout the girl i miss and the love i left behindmy eyes adored you though i never laid a hand on you my eyes adored you like a million miles away from me you couldnt see how i adored you so close so close and yet so farall my life i will remember how warm and tender we were way back then whoa baby oh the feeling sad regrets i know i wont ever forget you my childhood friend ",1
6,"shining star","earth wind  fire",1975,"yeah hey when you wish upon a star ya dreams will take you very far yeah when you wish upon a dream life aint always what it seems oh yeah once you see your light so clear hey in the sky so very dear yeah youre a shining star no matter who you are shining bright to see what you can truly be that you can truly be shining star come into view shine is watchful light on you yeah gives you strength to carry on yeah yeah make your body big and strong yeah on an adventure of the sun yeah yeah its all awake and just begun yeah thought i had to stir the mood yeah thats it now i got my own oh yeah oh yeah so if you find yourself in need why dont you listen to his words of heat be a child free of sin be some place yes i can youre a shining star no matter who you are shining bright to see what you can truly be youre a shining star no matter who you are shining bright to see what you can truly be youre a shining star no matter who you are shining bright to see what you can truly be shining star for you to see what your life can truly be shining star for you to see what your life can truly be shining star for you to see what your life can truly be",3
7,"fame","david bowie",1975," fame makes a man take things over fame lets him loose hard to swallow fame puts you there where things are hollow fame fame its not your brain its just the flame that burns your change to keep you insane famefame fame what you like is in the limo fame fame what you get is no tomorrow fame fame what you need you have to borrow fame fame fame its mine its mine its just his line to bind your time it drives you to crime fameis it any wonder i reject you first fame fame fame fame is it any wonder you are too cool to fool fame fame bully for you chilly for me got to get a rain check on pain famefame fame fame fame fame fame fame fame fame fame fame fame fame fame fame fame fame fame fame whats your name fame ",1
8,"laughter in the rain","neil sedaka",1975," strolling along country roads with my baby it starts to rain it begins to pour without an umbrella were soaked to the skin i feel a shiver run up my spinei feel the warmth of her hand in mineooh i hear laughter in the rain walking hand in hand with the one i love ooh how i love the rainy days and the happy way i feel insideafter a while we run under a tree i turn to her and she kisses me there with the beat of the rain on the leaves softly she breathes and i close my eyessharing our love under stormy skiesooh i hear laughter in the rain walking hand in hand with the one i love ooh how i love the rainy days and the happy way i feel insidei feel the warmth of her hand in mineooh i hear laughter in the rain walking hand in hand with the one i love ooh how i love the rainy days and the happy way i feel insideooh i hear laughter in the rain walking hand in hand with the one i love ooh how i love the rainy days and the happy way i feel inside ",1
9,"one of these nights","eagles",1975,"one of these nights one of these crazy old nights were gonna find out pretty mama what turns on your lights the full moon is calling the fever is high and the wicked wind whispers and moans you got your demons you got desires well i got a few of my own ooo someone to be kind to in between the dark and the light ooo coming right behind you swear im gonna find you one of these nights one of these dreams one of these lost and lonely dreams now were gonna find one one that really screams ive been searching for the daughter of the devil himself ive been searching for an angel in white ive been waiting for a woman whos a little of both and i can feel her but shes nowhere in sight ooo loneliness will blind you in between the wrong and the right ooo coming right behind you swear im gonna find you one of these nights one of these nights ooo in between the dark and the light coming right behind you swear im gonna find you get ya baby one of these nights one of these nights one of these nights i can feel it i can feel it one of these nights coming right behind you swear im gonna find you now one of these nights it gets so dark its so dark and all alone one of these nights one of these crazy crazy crazy nights one of these nights swear im gonna find you coming right behind you one of these nights one of these nights i wanna say aah one of these nights one of these one of these one of these nights coming right behind you swear im gonna find you one of these nights",3
10,"thank god im a country boy","john denver",1975," well life on the farm is kinda laid back aint much an old country boy like me cant hack its early to rise early in the sack i thank god im a country boywell a simple kinda life never did me no harm a raisin me a family and workin on a farm my days are all filled with an easy country charm thank god im a country boywell i got me a fine wife i got me an ole fiddle when the suns comin up i got cakes on the griddle life aint nothin but a funny funny riddle thank god im a country boywhen the works all done and the suns settlin low i pull out my fiddle and i rosin up the bow the kids are asleep so i keep it kinda low i thank god im a country boyid play sally goodin all day if i could but the lord and my wife wouldnt take it very good so i fiddle when i can work when i should thank god im a country boywell i got me a fine wife i got me an ole fiddle when the suns comin up i got cakes on the griddle life aint nothin but a funny funny riddle thank god im a country boywell i wouldnt trade my life for diamonds and jewels i never was one of them money hungry fools id rather have my fiddle and my farmin tools thank god im a country boyyeah city folk drivin in a black limousine a lotta sad people thinkin thats mighty keen son let me tell ya now exactly what i mean i thank god im a country boywell i got me a fine wife i got me an ole fiddle when the suns comin up i got cakes on the griddle life aint nothin but a funny funny riddle i thank god im a country boy yes srwell my fiddle was my daddys till the day he died and he took me by the hand and held me close to his side said live a good life and play the fiddle with pride and thank god youre a country boywell my daddy taught me young how to hunt and how to whittle taught me how to work and play a tune on the fiddle taught me how to love and how to give just a little and thank god im a country boywell i got me a fine wife i got me an ole fiddle when the suns comin up i got cakes on the griddle life aint nothin but a funny funny riddle thank god im a country boy ",1
11,"jive talkin","bee gees",1975," its just your jive talkin youre telling me lies yeah jive talkin you wear a disguise jive talkin so misunderstood yeah jive talkin you really no goodoh my child youll never know just what you mean to me oh my child you got so much youre gonna take away my energywith all your jive talkin youre telling me lies yeah good lovin still gets in my eyes nobody believes what you say its just your jive talkin that gets in the wayoh my love youre so good treating me so cruel there you go with your fancy lies leavin me lookin like a dumbstruck fool with all yourjive talkin youre telling me lies yeah jive talkin you wear a disguise jive talkin so misunderstood yeah jive talkin you just aint no goodlove talkin is all very fine yeah jive talkin just isnt a crime and if theres somebody youll love till you die then all that jive talkin just gets in your eyejive talkin youre telling me liesyeah good lovin still gets in my eyes nobody believes what you say its just your jive talkin that gets in the waylove talkin is all very fine yeah jive talkin just isnt a crime and if theres somebody youll love till you die then all that jive talkin just gets in your eye yeah yeahoh jive talkin jive talkin oh jive talkin ",1
12,"best of my love","eagles",1975,"every night im lyin in bed holdin you close in my dreams thinkin about all the things that we said comin apart at the seams we try to talk it over but the words come out too rough i know you were tryin to give me the best of your love beautiful faces and loud empty places look at the way that we live wastin our time on cheap talk and wine left us so little to give that same old crowd was like a cold dark cloud that we could never rise above but here in my heart i give you the best of my love oh sweet darlin you get the best of my love you get the best of my love oh sweet darlin you get the best of my love you get the best of my love im goin back in time and its a sweet dream it was a quiet night and i would be all right if i could go on sleepin but every mornin i wake up and worry whats gonna happen today you see it your way and i see it mine but we both see it slippin away you know we always had each other baby i guess that wasnt enough oh but here in my heart i give you the best of my love oh sweet darlin you get the best of my love   the best of my love oh sweet darlin you get the best of my love   the best of my love oh sweet darlin every night and day you get the best of my love   the best of my love oh sweet darlin you get the best of my love   the best of my love oh sweet darlin you get the best of my love you get the best of my love   the best of my love oh sweet darlin you get the best of my love   the best of my love oh sweet darlin you get the best of my love",3
13,"lovin you","minnie riperton",1975," m riperton r rudolphlovin you is easy cause youre beautiful makin love with you is all i wanna do lovin you is more than just a dream come true and everything that i do is out of lovin you la la la la la la la do do do do dono one else can make me feel the colors that you bring stay with me while we grow old and we will live each day in springtime cause lovin you has made my life so beautiful and every day my life is filled with lovin youlovin you i see your soul come shinin through and every time that we oooooh im more in love with you la la la la la la la do do do do do ",1
14,"kung fu fighting","carl douglas",1975," introeverybody was kung fu fighting those kicks were fast as lightning in fact it was a little bit frightening but they fought with expert timingthere were funky china men from funky chinatown they were chopping them up they were chopping them down its an ancient chinese art and everybody knew their part from a feint into a slip and a kickin from the hip everybody was kung fu fighting those kicks were fast as lightning in fact it was a little bit frightning but they fought with expert timingthere was funky billie chin and little sammy chong he said here comes the big boss lets get it on we took the bow and made a stand started swaying with the hand the sudden motion made me skip now were into a brand new tripeverybody was kung fu fighting those kicks were fast as lightning in fact it was a little bit frightning but they did it with expert timingeverybody was kung fu fighting those kicks were fast as lightning in fact it was a little bit frightning make sure you have expert timingkung fu fighting is it the fastest lightning ",1
15,"black water","the doobie brothers",1975," well i built me a raft and shes ready for floatin ol mississippi shes callin my name catfish are jumpin that paddle wheel thumpin black water keep rollin on past just the sameold black water keep on rollin mississippi moon wont you keep on shinin on me old black water keep on rollin mississippi moon wont you keep on shinin on me old black water keep on rollin mississippi moon wont you keep on shinin on me yeah keep on shinin your light gonna make everything pretty mama gonna make everything all right and i aint got no worries cause i aint in no hurry at allwell if it rains i dont care dont make no difference to me just take that street car thats goin up town yeah id like to hear some funky dixieland and dance a honky tonk and ill be buyin evrybody drinks all rounold black water keep on rollin mississippi moon wont you keep on shinin on me old black water keep on rollin mississippi moon wont you keep on shinin on me old black water keep on rollin mississippi moon wont you keep on shinin on me keep on shinin your light gonna make everything everything gonna make everything all right and i aint got no worries cause i aint in no hurry at allid like to hear some funky dixieland pretty mama come and take me by the hand by the hand take me by the hand pretty mama come and dance with your daddy all night long id like to hear some funky dixieland pretty mama come and take me by the hand i want to honky tonk honky tonk honky tonk with you all night longid like to hear some funky dixieland pretty mama come and take me by the hand by the hand take me by the hand pretty mama come and dance with your daddy all night long id like to hear some funky dixieland pretty mama come and take me by the hand i want to honky tonk honky tonk honky tonk with you all night longid like to hear some funky dixieland pretty mama come and take me by the hand by the hand take me by the hand pretty mama come and dance with your daddy all night long id like to hear some funky dixieland pretty mama come and take me by the hand i want to honky tonk honky tonk honky tonk with you all night long id like to hear some funky dixieland pretty mama come and take me by the hand by the hand take me by the hand pretty mama ",1
16,"the ballroom blitz","sweet",1975,"are you ready oh its been getting so hard living with the things you do to me aha my dreams are getting so strange id like to tell you everything i see oh i see a man at the back as a matter of fact his eyes are as red as a sun and a girl in the corner let no one ignore her cause she thinks shes the passionate one oh yeah it was like lightning everybody was frightening and the music was soothing and they all started grooving yeah yeah yeah yeah yeah and the man at the back said everyone attack and it turned into a ballroom blitz and the girl in the corner said boy i wanna warn ya itll turn into a ballroom blitz ballroom blitz ballroom blitz ballroom blitz ballroom blitz im reaching out for something touching nothing is all i ever do oh i softly call you over when you appear theres nothing left of you aha now the man in the back is ready to crack as he raises his hands to the sky and the girl in the corner is everyones mourner she could kill you with a wink of her eye oh yeah it was electric so frantically hectic and the band started leaving cause they all stopped breathing yeah yeah yeah yeah yeah and the man at the back said everyone attack and it turned into a ballroom blitz and the girl in the corner said boy i wanna warn ya itll turn into a ballroom blitz ballroom blitz oh yeah it was like lightning everybody was frightening and the music was soothing and they all started grooving yeah yeah yeah yeah yeah and the man at the back said everyone attack and it turned into a ballroom blitz and the girl in the corner said boy i wanna warn ya itll turn into a ballroom blitz ballroom blitz ballroom blitz ballroom blitz ballroom blitz ooh its its a ballroom blitz its its a ballroom blitz its its a ballroom blitz yeah its a ballroom blitz",3
17,"hey wont you play another somebody done somebody wrong song","bj thomas",1975," its lonely out tonight and the feeling just got right for a brand new love song somebody done somebody wrong songhey wont you play another somebody done somebody wrong song and make me feel at home while i miss my baby while i miss my babyso please play for me a sad melody so sad that it makes everybody cry a real hurtin song about a love thas gone wrong cause i dont wanna cry all alonehey wont you play another somebody done somebody wrong song and make me feel at home while i miss my baby while i miss my babyso please play for me a sad melody so sad that it makes everybody cry a real hurtin song about a love thas gone wrong cause i dont wanna cry all alonehey wont you play another somebody done somebody wrong song and make me feel at home while i miss my baby while i miss my babyhey wont you play another somebody done somebody wrong song and make me feel at home while i miss my baby while i miss my babyhey wont you play another somebody done somebody wrong song and make me feel at home while i miss my baby while i miss my baby ",1
18,"he dont love you like i love you","tony orlando and dawn",1975,NA,NA
19,"at seventeen","janis ian",1975," i learned the truth at seventeen that love was meant for the beauty queens and high school girls with clearskinned smiles who married young and then retiredthe valentines i never knew the friday night charades of youth were spent on one more beautiful at seventeen i learned the truthand those of us with ravaged faces lacking in the social graces desperately remained at home inventing lovers on the phonewho called to say come dance with me and murmured vague obscenities it isnt all it seems at seventeena browneyed girl in handmedowns whose name i never could pronounce said pity please the ones who serve they only get what they deserveand the rich relationed hometown queen marries into what she needs with a guarantee of company and haven for the elderlyremember those who win the game they lose the love they sought to gain in debentures of quality and dubious integritytheir small town eyes will gape at you in dull surprise when payment due exceeds accounts received at seventeento those of us who knew the pain of valentines that never came and those whose names were never called when choosing sides for basketballit was long ago and far away the world was younger than today when dreams were all they gave for free to ugly duckling girls like mewe all play the game and when we dare to cheat ourselves at solitaire inventing lovers on the phone repenting other lives unknownthey call and say come dance with me and murmur vague obscenities at ugly girls like me at seventeen ",1
20,"pick up the pieces","average white band",1975," pick up the pieces pick up the pieces pick up the pieces pick up the piecespick up the pieces pick up the pieces pick up the pieces pick up the pieces ",1
21,"the hustle","van mccoy  the soul city symphony",1975,NA,NA
22,"lady marmalade","labelle",1975," hey sister go sister soul sister go sister hey sister go sister soul sister go sisterhe met marmalade down in old new orleans struttin her stuff on the street she said hello hey joe you wanna give it a go mmm mmmitchi gitchi ya ya da da itchi gitchi ya ya here mochachocalata ya ya creole lady marmaladevoulezvous coucher avec moi ce soir voulezvous coucher avec moi    meaning  byamandah   editor    theres no denying that the supergirlgroup who released their version of lady marmalade in 2001 for the moulin rouge soundtrack is an iconic moment in pop    see all   he sat in her boudoir while she freshened up the boy drank all her magnoliawine on the black satin sheets oh i swear he started to freakitchi gitchi ya ya da da itchi gitchi ya ya here mochachocalata ya ya creole lady marmaladevoulezvous coucher avec moi ce soir voulezvous coucher avec moihey hey hey touching her skin feelin silky smooth the colour of cafe au lait made the savage beast inside roar until it cried more more morenow hes back home doing nine to five living his grey flannel life but when he turns off to sleep old memories creep more more moreitchi gitchi ya ya da da da itchi gitchi ya ya here mochachocolata ya ya creole lady marmaladevoulezvous coucher avec moi ce soir voulezvous coucher avec moi voulezvous couchez avec moi ce soir creole lady marmaladevoulezvous coucher avec moi ce soir voulezvous coucher avec moi voulezvous couchez avec moi ce soir voulezvous coucher avec moi voulezvous couchez avec moi ce soir voulezvous coucher avec moi voulezvous couchez avec moi ce soir voulezvous coucher avec moiitchi gitchi ya ya da da itchi gitchi ya ya here mochachocolata ya ya itchi gitchi ya ya here ",1
23,"why cant we be friends","war",1975," oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh ohla la la la la la la la la la la lawhy cant we be friends why cant we be friends why cant we be friends why cant we be friendsi seen ya around for a long long time i really remember you when you drank my winewhy cant we be friends why cant we be friends why cant we be friends why cant we be friendsid seen ya walking down in chinatown i called ya but you could not look aroundwhy cant we be friends why cant we be friends why cant we be friends why cant we be friendsi pay my money to the welfare line i see ya standing in it every timewhy cant we be friends why cant we be friends why cant we be friends why cant we be friendsthe color of your skin dont matter to me as long as we can live in harmonywhy cant we be friends why cant we be friends why cant we be friends why cant we be friendsid kinda like to be the president so i could show you how your moneys spentwhy cant we be friends why cant we be friends why cant we be friends why cant we be friendssometimes i dont speak right but yet i know what im talking aboutwhy cant we be friends why cant we be friends why cant we be friends why cant we be friendsi know youre working for the cia they wouldnt have you in the mafiawhy cant we be friends why cant we be friends why cant we be friends why cant we be friendswhy cant we be friends why cant we be friends why cant we be friends why cant we be friendswhy cant we be friends why cant we be friends why cant we be friends why cant we be friendswhy cant we be friends why cant we be friends why cant we be friends why cant we be friends why cant we be friends why cant we be friends why cant we be friends ",1
24,"love wont let me wait","major harris",1975,"the time is right you hold me tight and loves got me high please tell me yes and dont say no honey not tonight i need to have you next to me in more ways than one and i refuse to leave till i see the morning sun creep through your window pane cause love wont let me wait not one more minute baby the time is right turn down the lights and take my hand well take a flight and spend the night in a wonderland now move a little close to me you owe it to yourself and i will selfishly take a little for myself and its because of you that love wont let me wait no listen girl i need your love so desperately and only you can set me free when i make love to you well explode in ecstacy and i wont take the blame that love wont let me wait no love wont let me wait temperatures risin cause youre so tantilizin love wont let me wait awww listen girl love wont let me wait",5
25,"boogie on reggae woman","stevie wonder",1975," i like to see you boogie right across the floor i like to do it to you till you holla for morei like to reggae but you dance too fast for me id like to make love to you so you can make me screamso boogie on reggae woman what is wrong with me boogie on reggae woman baby cant you seeid like to see both of us fall deeply in love id like to see you na under the stars above yes i would id like to see both of us fall deeply in love yeah id like to see you in the raw under the stars aboveso boogie on reggae woman what is wrong with you boogie on reggae woman what you tryin to do can i play can i play noboogie on reggae woman what is wrong with me boogie on reggae woman what you tryin to doboogie on reggae woman let me do it to you boogie on reggae woman what you tryin to do ",1
26,"wasted days and wasted nights","freddy fender",1975,"wasted days and wasted nights i have left for you behind for you dont belong to me your heart belongs to someone else why should i keep loving you when i know that youre not true and why should i call your name when youre the blame for making me blue dont you remember the day that you went away and left me i was so lonely prayed for you only my love why should i keep loving you when i know that youre not true and why should i call your name when youre the blame for making me blue dont you remember the day that you went away and left me i was so lonely prayed for you only my love why should i keep loving you when i know that youre not true and why should i call your name when youre the blame for making me blue",3
27,"fight the power","the isley brothers",1975," time is truly wastin theres no guarantee smiles in the makin you gotta fight the powers that begot so many forces stayin on the scene givin up all around me faces full a paini try to play my music they say my musics too loud i tried talkin about it i got the big run around and when i rolled with the punches i got knocked on the ground by all this bullshit going downtime is truly wastin theres no guarantee smiles in the makin you gotta fight the powers that bei dont understand it people wanna see those that got the answers red tape in the wayi could take you in easy thats just half the fun oh boy seeking satisfaction keeps me on the runi try to play my music they say my musics too loud i tried talkin about it i got the big run around and when i rolled with the punches i got knocked on the ground but all this bullshit going downtime is truly wastin theres no guarantee smiles in the makin you gotta fight the powers that be got it babyif you and i can we got the power fight it got the power fight it baby baby fight it fight the powerfight it got the power fight it got the power fight it got the power  ",1
28,"angie baby","helen reddy",1975," you live your life in the songs you hear on the rock and roll radio and when a young girl doesnt have any friends thats a really nice place to go folks hoping youd turn out cool but they had to take you out of school youre a little touched you know angie babylovers appear in your room each night and they whirl you across the floor but they always seem to fade away when your daddy taps on your door angie girl are you all right tell the radio goodnight all alone once more angie babyangie baby youre a special lady living in a world of makebelieve well maybestopping at her house is a neighbor boy with evil on his mind cause hes been peeking in angies room at night through the window blind i see your folks have gone away would you dance with me today ill show you how to have a good time angie babywhen he walks in the room he feels confused like hes walked into a play and the musics so loud it spins him around til his soul has lost its way and as she turns the volume down hes getting smaller with the sound it seems to pull him off the ground toward the radio hes bound never to be foundthe headlines read that a boy disappeared and everyone thinks he died cept a crazy girl with a secret lover who keeps her satisfied its so nice to be insane no one asks you to explain radio by your side angie babyangie baby youre a special lady living in a world of makebelieve well maybe well maybe well maybe ",1
29,"jackie blue","ozark mountain daredevils",1975," ooh jackie blue lives her life from inside of her room hides a smile when shes wearin a frown ooh jackie youre not so downyou like your life in a freeform style youll take an inch but youd love a mile there never seems to be quite enough floating around to fill your lovin cupooh jackie blue whats a game girl if you never lose ask a winner and youll probably find ooh jackie theyve lost at sometimedont try to tell me that youre not aware of what youre doing and that you dont care you say its easy just a natural thing like playing music but you never singooh jackie blue making wishes that never come true going places that youve never been ooh jackie blue youre going againooh jackie blue lives a dream that can never come true making love is like sifting through sand ooh jackie it slips through your handevery day in your indigo eyes i watch the sunset but i dont see it rise moonlight and stars in your strawberry wine youd take the world but you wont take the timeoohhoohoo jackie blue lives her life from inside of a room makes you think that her life is a drag ooh jackie what fun you have hadooh jackie ooh jackie ooh jackie ooh jackie hey hey hey hey ",1
