"Rank","Song","Artist","Year","Lyrics","Source"
35,"money maker","ludacris featuring pharrell",2006," shake your money maker like somebody bout to pay ya i see you on my radar dont you act like you afraid of shityou know i got it if you want it come get it stand next to this money like eh eh ehshake your money maker like somebody bout to pay ya dont worry about them haters keep your nose up in the airyou know i got it if you want it come get it stand next to this money like eh eh ehshake shake shake your money maker like you were shakin it for some paper took your mama nine months to make ya might as well shake what ya mama gave ya you you lookin good in them jeans i bet you look even better with me in between i keep my mind on my money money on my mind but yous a hell of a distraction when you shake your behind i got on my right side pourin some cups my whole hood is to my left and they aint giving a fuck so feel free to get lose and get carried away so by tomorrow you forgot what you was sayin today but dont forget about this feeling that im making you get and all the calories you burn from me making you sweat the mile high points you earn when we taking my jet and how everywhere you turn ill be making you wetshake your money maker like somebody bout to pay ya i see you on my radar dont you act like you afraid of shityou know i got it if you want it come get it stand next to this money like eh eh ehshake your money maker like somebody bout to pay ya dont worry about them haters keep your nose up in the airyou know i got it if you want it come get it stand next to this money like eh eh ehswitch switch switch it from right to left and switch it till you running right out of breath and take a break until you ready again and you can invite over as many friends as ya want to but i really want you just be thankful that pharrell gave you somethin to bump to hey luda im at the top of my game you want my hands from the bottom to the top of your frame and i just wanna take a lil ride on your curves and get erotic giving your body just what it deserves and let me give you some swimming lessons on the penis backstroke breaststroke stroke of a genius yup call me the renaissance man get up and i stay harder than a cinder block man hey im just a bedroom gangster and i been meanin to tell ya that i really must thank ya when yashake your money maker like somebody bout to pay ya i see you on my radar dont you act like you afraid of shityou know i got it if you want it come get it stand next to this money like eh eh ehshake your money maker like somebody bout to pay ya dont worry about them haters keep your nose up in the airyou know i got it if you want it come get it stand next to this money like eh eh ehrock rock rock it and make it work girl please dont stop it until it hurt girl you you been lookin a little tipsy so if you could jus shake it a little this way see im a member of the bbc the original bread winna of dtp and you the center of attention thats distracting the squad cause everybody in the camp is like oh my god she couldshake your money maker like somebody bout to pay ya i see you on my radar dont you act like you afraid of shityou know i got it if you want it come get it stand next to this money like eh eh ehshake your money maker like somebody bout to pay ya dont worry about them haters keep your nose up in the airyou know i got it if you want it come get it stand next to this money like eh eh eh ",1
36,"ms new booty","bubba sparxxx featuring ying yang twins",2006," colipark bubba sparxxxbooty booty booty booty rockin everywhere booty booty booty booty rockin everywhere booty booty booty booty rockin everywhere rockin everywhere rockin everywherei found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doi found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doget it ripe get it right get it tightget it ripe get it right get it tightget it ripe get it right get it tightget it ripe get it right get it tightgirl i dont need you but you need me take it off let if flop shake it freely and i dont tell stories i let em tell theyself and you aint gotta sell sex girl it sells itself like nothing else yeah im a country boy but that big city bottom fill me up with joy aint life grand lifes grand livin up daddy here go da whisper song baby this is us ready put it on me enthusiastically what ever it is that you do you do it admirably and i aint choose it that thang chose me its bubba and ying yang all the way in this thangbooty booty booty booty rockin everywhere booty booty booty booty rockin everywhere booty booty booty booty rockin everywhere rockin everywhere rockin everywherei found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doi found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doget it ripe get it right get it tightget it ripe get it right get it tightget it ripe get it right get it tightget it ripe get it right get it tightquarter to twelve and we just getting in bubba gon make ya spark wit da ying yang twins sippin on patron blong blong blong shawdy in a thong whom whom whom ass get to jiggling mother fucking wiggling keep that thang shakin like she frost bit shivering ass be delivering all type of flashes cashes got these hoes shaking that molasses shh let me whisper in your ear get your self together go and buy some new gear do something with your hair den hit da club shake ya ass and da brothers gonna sho some love do that move ya did just a minute ago i guarantee youll make all da dough so go on do ya thing baby work what you got to get what you want make that money dont let it make youbooty booty booty booty rockin everywhere booty booty booty booty rockin everywhere booty booty booty booty rockin everywhere rockin everywhere rockin everywherei found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doi found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doget it ripe get it right get it tightget it ripe get it right get it tightget it ripe get it right get it tightget it ripe get it right get it tighthi there how are things i once was a breast man now it seems ever since i had the pleasure of getting you together your chest is just whatever i found the buried treasure yes maam heres the plan meet me over yonder ok dont play ill bring the whip whoop you bring your cook book and im a fix that stuff up everything is good goodbooty booty booty booty rockin everywhere booty booty booty booty rockin everywhere booty booty booty booty rockin everywhere rockin everywhere rockin everywherei found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it doi found you ms new booty get it together and bring it back to me hit the playas club for about month or 2 put his hand on it then see what it do ",1
37,"when you gonna give it up to me","sean paul featuring keyshia cole",2006,"sean paul miscellaneous when you gonna give it up to me intro get out my head and into the bed girl cause you done know plottin out the fantasy hey baby girl and its you a the keyyome go so then chorus from you look inna me eye gal i see she you want me when you gonna give it up to me because you body enticing you makin me horny when you gonna give it up to me well if a no today girl then a must be tomorrow when you fulfill my fantasy because you know i give you lovin straight like an arrow when you gonna give it up to me verse 1 so back it up dehso pack it up yeah cause i wanna be the man thats really gonna have it up and mack it up and slap it up yeahso what is up yeahyou know you got the sinting inna me pants a develop and a swell up and double up yeahso gimmie the work yeah cause if you no gimme the work the blue balls a erupt yeah so rev it up deh gal gwaan try you luck deh cause when you stir it up you know me haffi measure up yeah chorus verse 2 hey pretty girlsay me love fi see you walk you no habla ingles but just listen me when me a talk this ya one yeah from me heart woman you got me caught you ever inna me thoughts and no left me inna the dark inna the first place gal thats where you belong so just let me flip the switch woman i can turn it on and gimme the passion from dusk till dawntell me if you want it fi gwaanmy girl chorus verse 3 so why cant you seewe ought to betogether girl dont front on me i just wanna be near so dont have no fear and lemme see you bring your body right over here because you should share itgirl ill care itand im gonna give you love so clear it gonna make you shine and once you are minewe be rockin it until the end of time chorus verse 1 repeat chorus",3
38,"photograph","nickelback",2006," look at this photograph every time i do it makes me laugh how did our eyes get so red and what the hell is on joeys headthis is where i grew up i think the present owner fixed it up i never knew we ever went without the second floor is hard for sneakin outand this is where i went to school most of the time i had better things to do criminal record says i broke in twice i must of done it half a dozen timesi wonder if its too late should i go back and try to graduate lots better now than it was back then if i was them i wouldnt let me in oh whoa whoa whoa god ievery memory of lookin out the back door i have the photo album spread out on my bedroom floor its hard to say it time to say it good bye good bye every memory of walkin out the front door i found the photo of the friend that i was lookin for its hard to say it time to say it good bye good bye good byeremember the old arcade blew every dollar that we ever made the cops hated us hangin out they said somebody went and burnt it downwe use to listen to the radio and sing along with every song we know we said someday wed find out how it feels to sing to more than just a steering wheelkims the first girl i kissed i was so nervous that i nearly missed shes had a couple of kids since then i havent seen her since god knows when oh whoa whoa whoa god ievery memory of lookin out the back door i have the photo album spread out on my bedroom floor its hard to say it time to say it good bye good bye every memory of walkin out the front door i found the photo of the friend that i was lookin for its hard to say it time to say it good bye good bye good byei miss that town i miss their faces you cant erase you cant replace it i miss it now i cant believe it so hard to stay too hard to leave itif i could relive those days i know the one thing that would never changeevery memory of lookin out the back door i have the photo album spread out on my bedroom floor its hard to say it time to say it good bye good bye every memory of walkin out the front door i found the photo of the friend that i was lookin for its hard to say it time to say it good bye good bye good byelook at this photograph every time i do it makes me laugh every time i do it makes me ",1
39,"because of you","kelly clarkson",2006," i will not make the same mistakes that you did i will not let myself cause my heart so much misery i will not break the way you did you fell so hard ive learned the hard way to never let it get that farbecause of you i never stray too far from the sidewalk because of you i learned to play on the safe side so i dont get hurt because of you i find it hard to trust not only me but everyone around me because of you i am afraidi lose my way and its not too long before you point it out i cannot cry because i know thats weakness in your eyes im forced to fake a smile a laugh everyday of my life my heart cant possibly break when it wasnt even whole to start withbecause of you i never stray too far from the sidewalk because of you i learned to play on the safe side so i dont get hurt because of you i find it hard to trust not only me but everyone around me because of you i am afraidi watched you die i heard you cry every night in your sleep i was so young you should have known better than to lean on me you never thought of anyone else you just saw your pain and now i cry in the middle of the night for the same damn thingbecause of you i never stray too far from the sidewalk because of you i learned to play on the safe side so i dont get hurt because of you i try my hardest just to forget everything because of you i dont know how to let anyone else in because of you im ashamed of my life because its empty because of you i am afraidbecause of you because of you ",1
40,"stickwitu","pussycat dolls",2006," hm cmoni dont want to go another day so im telling you exactly what is on my mind seems as like everybody is breaking up and throwing their love away but i know i got a good thing right here thats why i say heynobody gonna love me better im gon stick wit you forever nobody gonna take me higher im gon stick wit you you know how to appreciate me im gon stick wit you my baby nobody ever made me feel this way ima stick wit youi dont want to go another day so im telling you exactly what is on my mind see the way we ride in our private lives aint nobody gettin in between i want you to know that your the only one for menobody gonna love me better im gon stick wit you forever nobody gonna take me higher im gon stick wit you you know how to appreciate me im gon stick wit you my baby nobody ever made me feel this way ima stick wit youand now aint nothing else i can need and now im singing cause your so so into me i got you well be making love endlessly im with you baby youre with meso dont ya worry about people hanging around they aint bring us down i know you and you know me and thats all that counts so dont ya worry about people hanging around they aint bring us down i know you and you know me and thats why thats why i saynobody gonna love me better im gon stick wit you forever nobody gonna take me higher im gon stick wit you you know how to appreciate me im gon stick wit you my baby nobody ever made me feel this way ima stick wit younobody gonna love me better im gon stick wit you forever nobody gonna take me higher im gon stick wit you you know how to appreciate me im gon stick wit you my baby nobody ever made me feel this way ima stick wit you ",1
41,"im n luv wit a stripper","tpain featuring mike jones",2006,NA,NA
42,"my humps","the black eyed peas",2006,"watchu gon do wit el dat jonk  el dat jonk ensid ur tunk  emma gut gut gut gat eue drank  gat ue lav drank ov ma hoomp my hump my hump my hump my hump my hump my hump my hump my hump my lovely little lumps check it out i drive these brothers crazy i do it on the daily they treat me really nicely they buy me all these icees dolce gabbana fendi and adonna karen they be sharin all their money got me wearin fly gear but i aint askin they say they love my ass ̢n se7en jeans true religion i say no but they keep givin so i keep on takin and no i aint taken we can keep on datin i keep on demonstrating my love my love my love my love you love my lady lumps my hump my hump my hump my humps they got you shes got me spendin oh spendin all your money on me and spendin time on me shes got me spendin oh spendin all your money on me on me on me what you gon do with all that junk all that junk inside that trunk ima get get get get you drunk get you love drunk off my hump what you gon do with all that ass all that ass inside them jeans im a make make make make you scream make you scream make you scream cos of my hump my hump my hump my hump my hump my hump my hump my lovely lady lumps check it out i met a girl down at the disco she said ̢hey hey hey yea lets go̢  i could be your baby you can be my honey and lets spend time not money i mix your milk wit my cocoa puff milky milky cocoa mix your milk with my cocoa puff milky milky right they say im really sexy the boys they wanna sex me they always standing next to me always dancing next to me tryin a feel my hump hump lookin at my lump lump you can look but you cant touch it if you touch it ima start some drama you dont want no drama no no drama no no no no drama so dont pull on my hand boy you aint my man boy im just tryna dance boy and move my hump my hump my hump my hump my hump my hump my hump my hump my hump my hump my hump my lovely lady lumps my lovely lady lumps my lovely lady lumps in the back and in the front my lovin got you shes got me spendin oh spendin all your money on me and spendin time on me shes got me spendin oh spendin all your money on me on me on me what you gon do with all that junk all that junk inside that trunk ima get get get get you drunk get you love drunk off my hump what you gon do with all that ass all that ass inside them jeans im a make make make make you scream make you scream make you scream what you gon do with all that junk all that junk inside that trunk ima get get get get you drunk get you love drunk off this hump what you gon do wit all that breast all that breast inside that shirt ima make make make make you work make you work work make you work shes got me spendin oh spendin all your money on me and spendin time on me shes got me spendin oh spendin all your money on me on me on me so real so real so real",3
43,"whered you go","fort minor featuring holly brook and jonah matranga",2006," whered you go i miss you so seems like its been forever that youve been goneshe said some days i feel like shit some days i wanna quit and just be normal for a bit i dont understand why you have to always be gone i get along but the trips always feel so long and i find myself tryna stay by the phone cause your voice always helps me when i feel so alone but i feel like an idiot workin my day around the call but when i pick up i dont have much to say so i want you to know its a little fucked up that im stuck here waitin at times debatin tellin you that ive had it with you and your career me and the rest of the family here singing whered you goi miss you so seems like its been forever that youve been gone whered you go i miss you so seems like its been forever that youve been gone please come back homeyou know the place where you used to live used to barbeque up burgers and ribs used to have a little party every halloween with candy by the pile but now you only stop by every once in a while shit i find myself just fillin my time anything to keep the thought of you from my mind im doin fine i plan to keep it that way you can call me if you find you have somethin to say and ill tell you i want you to know its a little fucked up that im stuck here waitin at times debatin tellin you that ive had it with you and your career me and the rest of the family here singing whered you goi miss you so seems like its been forever that youve been gone whered you go i miss you so seems like its been forever that youve been gone please come back homei want you to know its a little fucked up that im stuck here waitin no longer debatin tired of sittin and hatin and makin these excuses for while youre not around and feeling so useless it seems one thing has been true all along you dont really know what you got til its gone i guess ive had it with you and your career when you come back i wont be here and youll can sing itwhered you go i miss you so seems like its been forever that youve been gone whered you go i miss you so seems like its been forever that youve been goneplease come back home please come back home please come back home please come back home please come back home ",1
44,"yo excuse me miss","chris brown",2006," whoa whoa do do do do do yeah yeahyo tell me fellas have you seen her seen her it was about five minutes ago when i seen the hottest chick that youngn never seen beforei said yo tell her girls i want to meet her meet her on a second thought that aint the way to go i got give her game proper spit it so shell get it there she is i got to stop heror should i talk about her smile its been said before or what about her style too obvious im out of time shes out the door i got to go for minei think ill sayyo i dont know your name but excuse me miss i saw you from across the room and i got to admit that you got my attention youre making me want to say yoi know youre tryin to leave but excuse me miss i saved the last dance for you how i love to keep you here with me oh babynow shorty grab hold of my hand and lets pretend the floor is ours you say you dont really dancedont worry about it well just one two step one two stepnow if the music is moving too fast too fast grab my hand a little tighter tighter dont be afraid to move a little closer girl there is something about you that makes me want to sayyo i dont know your name but excuse me miss i saw you from across the room and i got to admit that you got my attention youre making me want to say yo i know youre trying to leave but excuse me miss i saved the last dance for you how i love to keep you here with me oh baby i think ill say yo i dont know your name but excuse me miss i saw you from across the room and i got to admit that you got my attention youre making me want to say yo i know youre trying to leave but excuse me miss i saved the last dance for you how i love to keep you here with me oh babyi want to be where you are aint nothin wrong with dancin baby youre so romantic baby i can be in your heart so many things i want to tell you i think that i should start by saying yoi dont know your name but excuse me miss i saw you from across the roomi got to give her game proper spit it so she get it there she is i got to stop heri know your trying to leave but excuse me miss i saved the last dance for you how i love to keep you here with me oh babynow everybody just clap your hands like thislike this just clap your hands like thiswhoo like this and if your shorty in the house tonight just grab her by the hand homie make her understand yall was made to dance like thislike this yall was made to bounce like thiswhoa like this just let her know she was made for you and you want to do everything she want to manwhoo ",1
45,"walk away","kelly clarkson",2006," youve got your mother and your brother every other undercover tellin you what to say you think im stupid but the truth is that its cupid baby lovin you has made me this way so before you point your finger get your hands off of my trigger oh yeah you need to know this situations getting old and now the more you talk the less i can say ohim looking for attention not another question should you stay or should you go well if you dont have the answer why you still standin here hey hey hey hey just walk away just walk away just walk awayi waited here for you like a kid waiting after school so tell me how come you never showed i gave you everything and never asked for anything and look at me im all alone so before you start defendin baby stop all your pretendin i know you know i know so whats the point in being slow lets get the show on the road today heyim looking for attention not another question should you stay or should you go well if you dont have the answer why you still standin here hey hey hey hey just walk away just walk away just walk awayi want to love i want a fire to feel the burn my desires i want to man by my side not a boy who runs and hides are you gonna fight for me die for me live and breathe for me do you care for me cause if you dont then just leaveim looking for attention not another question should you stay or should you go well if you dont have the answer why you still standin here hey hey hey hey just walk awayif you dont have the answer walk away just walk away then just leave yeah yeah walk away walk away walk away ",1
46,"laffy taffy","d4l",2006," candy girl girl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffyim lookin for mrs bubble gum im mr chikostick i wanna dun dun duntoh cause you so thick girls call me jolly rancher cause i stay so hard you can suck me for a long time oh my god girl this aint no dance flo this a candy sto and im really geeked up and i got mo dro i wop i roll its all i do its the summer time but yo laffy taffy got me cold oh gone get loose oh gone get low oh dont be shy ho im faybo oh i know you wanna ride you a star and it shows well tell em damn whassup whassup lets go lets go lets gogirl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffygirl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffycmon trick cmon trick here go mr chocolate i like the way you break it down waddle stop you watchin me laffy taffy im likin this big ole ass you shakin bitch close yo mouth and dont say shit bend on ova and hit a split work that pole and work it well stacks on deck yo ankles swell girl lemme touch ya i will neva tell security guard dont scare nobody damn right i touched that ho all the money just hit the flo d4l im ready to go ho cant even shake no mo they tired out lets ride out bitch you wanna go then she can go she get in my car i aint playin no mo start movin on my faybo bitch she probably already know lemme see that laffy taffy dun dun duntgirl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffygirl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffysay baby girl ay what you gon do i got a hundred ones i wanna po on you just keep that ass shakin and i keep tippin you while i sit back like a playa and sip that grey goose feelin all loose cause girl you on yo job you got my dick hard the way you touch them toes workin them micros on the stilletos you made it skeet skeet skeet like a water hose candy girl got me goin in my pocket pullin out mo dough let the waitress know i need to order five hundred mo you best believe later on we headed to the mo so gone and pack them bags and lets motherfuckin go im waitin on yo fine ass at the front do girl you dont know imma toss the laffy taffy toss it flip it and slap it bust a couple of nuts and get right back at itgirl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffygirl shake dat laffy taffy that laffy taffy shake that laffy taffy that laffy taffy girl shake that laffy taffy that laffy taffy that laffy taffy candy girl that laffy taffy ",1
47,"what you know","ti",2006," aye aye aye aye aye what you know about that what you know about that what you know about thataye dont you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin all tha work atwhat you know about that what you know about that what you know about that hey i know all about thatloaded 44 on the low where the cheese at fresh off the jet to the jects where the gs atwhat you know about that what you know about that hey what you know about that hey i know all about thatsee me in ya city sittin pretty know im shining dawg ridin wid a couple latin broads and a china dolland you know how we ball ridin in shiny cars walk in designer malls buy everything we sawyou know about me dogg dont talk about me dogg and if you doubt me dogg you better out me doggim throwed off slightly bro dont wanna fight me bro im fast as lightning bro ya better use ya nikes broknow you dont like me cause yo bitch most likely does she see me on them dubs in front of every clubi be on dro im buzzed gave every ho a hug niggaz dont show me mugs cause you dont know me cuzaye dont you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin all tha work atwhat you know about that what you know about that what you know about that hey i know all about thatloaded 44 on the low where the cheese at fresh off the jet to the jects where the gs atwhat you know about that what you know about that hey what you know about that hey i know all about thatcandy on the 64 leather guts and fishbowl 50 on the pinky ring just to make my fist glowya bitches get low because i get dough so what im rich ho i still would pull a kickdowhat you talking shit fo and gotta run and hit fo got you a yellin i thought you pulled out a gun and hit fobut yous a scary dude believed by very few just keep it very cool or we will bury yousee all that attitudes unnecessary dude you never carry tools not even square he cubeyou got these people fooled who see you on the tube whatever try the crew theyll see you on the newsaye dont you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin all tha work atwhat you know about that what you know about that what you know about that hey i know all about thatloaded 44 on the low where the cheese at fresh off the jet to the jects where the gs atwhat you know about that what you know about that hey what you know about that hey i know all about thatfresh off the jet to the block burn a rubber with the top pop ill pop and bust a shot and tell em stop and make the block hotya label got got cuz you are not hot i got the top spot and it will not stopa video or not that will bust it to the glock stop drag ya out that bentley coupe and take it to the chop shoppartner we not yall if it may pop off ill answer the question will i get ya block knocked offand what it is bro look i will kill bro im in your hood if you a gangsta what you hid forsomebody better get bro for he get sent for you say you wanna squash me what you still talkin shit foraye dont you know i got key by the three when i chirp shawty chirp back louis napsack where i holdin all tha work atwhat you know about that what you know about that what you know about that hey i know all about thatloaded 44 on the low where the cheese at fresh off the jet to the jects where the gs atwhat you know about that what you know about that hey what you know about that hey i know all about that ",1
48,"dirty little secret","the allamerican rejects",2006,NA,NA
49,"savin me","nickelback",2006," prison gates wont open up for me on these hands and knees im crawlin oh i reach for you well im terrified of these four walls these iron bars cant hold my soul in all i need is you come please im callin and oh i scream for you hurry im fallin im fallinshow me what its like to be the last one standing and teach me wrong from right and ill show you what i can be say it for me say it to me and ill leave this life behind me say it if its worth saving meheavens gates wont open up for me with these broken wings im fallin and all i see is you these city walls aint got no love for me im on the ledge of the eighteenth story and oh i scream for you come please im callin and all i need from you hurry im fallin im fallinshow me what its like to be the last one standing and teach me wrong from right and ill show you what i can be say it for me say it to me and ill leave this life behind me say it if its worth saving mehurry im fallin and all i need is you come please im callin and oh i scream for you hurry im fallin im fallin im fallinshow me what its like to be the last one standing and teach me wrong from right and ill show you what i can be and say it for me say it to me and ill leave this life behind me say it if its worth saving me hurry im fallinsay it for me say it to me and ill leave this life behind me say it if its worth saving me ",1
50,"dont forget about us","mariah carey",2006," dont forget about us dont baby dont baby dont let it go no baby no baby no baby no dont baby dont baby dont let it go my baby boyjust let it die with no goodbyes details dont matter we both paid the price tears in my eyes you know sometimes itd be like that babynow every time i see you i pretend im fine when i wanna reach out to you but i turn and i walk and i let it ride baby i must confess we were bigger than anything remember us at our best and dont forget aboutlate nights playin in the dark and wakin up inside my arms boy youll always be in my heart and i can see it in your eyes you still want it so dont forget about us im just speaking from experience nothing can compare to your first true love so i hope this will remind you when its for real its forever so dont forget about usoh they say that youre in a new relationship but we both know nothing comes close to what we had it perseveres that we both cant forget it how good we used to get ittheres only one me and you and how we used to shine no matter what you go through we are one thats a fact that you cant deny so baby we just cant let the fire pass us by forever wed both regret so dont forget aboutlate nights playin in the dark and wakin up inside my arms boy youll always be in my heart and i can see it in your eyes you still want it so dont forget about us im just speaking from experience nothing can compare to your first true love so i hope this will remind you when its for real its forever so dont forget about usand if shes got your head all messed up now thats the trickery shell wanna have like you know how this lovin used to be i bet she cant do like me shell never be mcbaby dont you dont you forget about us late nights playin in the dark and wakin up inside my arms boy youll always be in my heart and i can see it in your eyes you still want it so dont forget about us im just speaking from experience nothing can compare to your first true love so i hope this will remind you when its for real its forever so dont forget about uslate nights playin in the dark and wakin up inside my arms boy youll always be in my heart and i can see it in your eyes you still want it so dont forget about us im just speaking from experience nothing can compare to your first true love so i hope this will remind you when its for real its forever so dont forget about usdont baby dont baby dont let it go no baby no baby no baby no dont baby dont baby dont let it gowhen its for real its forever so dont forget about us ",1
51,"sexy love","neyo",2006," my sexy love so sexyshe makes the hairs on the back of my neck stand up just one touch and i erupt like a volcano and cover her with my love baby girl u make me say oohoohooh and just cant think of anything else i rather do than to hear you sing sing my name the way you do oh when we do our thing when we do the things we do mmmm baby girl u make me say oohoohoohsexy love girl the things u do oh baby baby keep me sprung keep me running back to u ooh baby i ooh i love making love to u baby girl u know your my sexy loveim so addicted to her shes the sweetest drug just enoughstill too much say that im slippin im sprung on all the above i cant help she makes me say oohoohooh and just cant think of anything else i rather do than to hear u sing sing my name the way you do baby when we do our thing when we do the things we do oh baby girl u make me say oohoohooh my sexy lovesexy love girl the things u do oh baby baby keep me sprung ooh oh keep me running back to u ooh baby i ooh i love oh oh making love to u see baby girl u know your my sexy loveoh baby what we doin makes the sun come up keep on lovin til it goes back down and i dont know what id do if i would lose your touch thats why im always keepin u around my sexy lovesexy love girl the things u do ooh baby baby keep me sprung keep me running back to u keep me running back to u ooh i love i love making love to u see baby girl u know your my sexy lovesexy love girl the things u do ooh baby baby keep me sprung oh ooh keep me running back to u running back to u ooh i love making love to u u baby girl know your my sexy love my sexy loveshe makes the hairs on the back of my neck stand up just one touch ",1
52,"u and dat","e40 featuring tpain and kandi girl",2006," girl i been shaking sticking and moving tryna to get to you and that booty tryna to get to you and that booty tryna to get to you and that bootygirl i been shaking and acting a donkey tryna to get to you and that m tryna to get to you and that m tryna to get to you and that mgirl he simpin simpin i walk up in the club with a limp and limp and god listen what you gonna do with this pimpin what you gonna do with this pimpingirl im a call ya call ya later on tonight or tomorrow morrow now follow what you gonna do with this baller what you gonna do with this ballerwhat you gonna do when i bend the block bend the block pull up on that  in a brand new drop brand new drop speakers on blast with tremendous knock mendous knocktvs in the dash rims just wont stop you need to be down with a pimp like me i aint turning down nothing but my collar you see im a leave you with my number you should holler at me cuz im a baller cant nobody hustle harder than me oohgirl i been shaking sticking and moving tryna to get to you and that booty tryna to get to you and that booty tryna to get to you and that bootygirl i been shaking and acting a donkey tryna to get to you and that m tryna to get to you and that m tryna to get to you and that mooh your  is right i aint tryna let that pass me tonight ima put my bid in and tell you something slick whisper in your ear while im holding my oohi dont mean no harm its the hood in me hood in me sipping on that richard hennessy hennessy psychedelic colors in my jewelry jewelry suckers hella jealous cuz you digging me ooh digging menow what you gonna do mama im tryna dip later on me and you mama i like the way that you groove and you move mama you know the women love me im the 40 water 40 waterpopping my ps cuz im laced with game nuthin but the  flowing through my vein she wear miss sixty cant fit in the gucci cuz her  big enough to sit a cup on her booty goodnessgirl i been shaking sticking and moving tryna to get to you and that booty tryna to get to you and that booty tryna to get to you and that bootygirl i been shaking and acting a donkey tryna to get to you and that m tryna to get to you and that m tryna to get to you and that myeah i see you looking looking but my  in these jeans got you shook and shook and i dont think you know what to do with this what you gonna do with this yeah i know you want this want this tryna chase me through the club for this good  good  but i dont think you can handle this what you gonna do with thisyou looking like you got that good gooshy gooshy  around with me i beat the brakes off that have your  ing like a porn star movie tell your friends and i bet they all wanna do me hoes know me im e40 e40 they recognize pimping when i step in the door step in the door higher than a satellite full of that d full of that d holla at a playa when you ready to go oohgirl i been shaking sticking and moving tryna to get to you and that booty tryna to get to you and that booty tryna to get to you and that bootygirl i been shaking and acting a donkey tryna to get to you and that m tryna to get to you and that m tryna to get to you and that m ",1
53,"far away","nickelback",2006," this time this place misused mistakes too long too late who was i to make you wait just one chance just one breath just in case theres just one left cause you know you know you knowthat i love you ive loved you all along and i miss you been far away for far too long i keep dreaming youll be with me and youll never go stop breathing if i dont see you anymoreon my knees ill ask last chance for one last dance cause with you id withstand all of hell to hold your hand id give it all id give for us give anything but i wont give up cause you know you know you knowthat i love you ive loved you all along and i miss you been far away for far too long i keep dreaming youll be with me and youll never go stop breathing if i dont see you anymoreso far away so far away been far away for far too long so far away so far away been far away for far too long but you know you know you knowi wanted i wanted you to stay cause i needed i need to hear you say that i love you ive loved you all along and i forgive you for being away for far too long so keep breathing cause im not leaving you anymore believe it hold on to me and never let me go keep breathing keep breathing cause im not leaving you anymore believe it hold on to me and never let me go keep breathing hold on to me and never let me go keep breathing hold on to me and never let me go ",1
54,"whats left of me","nick lachey",2006," watch my life pass me by in the rear view mirror pictures frozen in time are becoming cleareri dont wanna waste another day stuck in the shadow of my mistakes yeahcause i want you and i feel you crawling underneath my skin like a hunger like a burning to find a place ive never beennow im broken and im fading im half the man i thought i would be but you can have whats left of meive been dying inside little by little no where to go but going out of my mind in endless circlesrunning from myself until you gave me a reason for standing stilland i want you and i feel you crawling underneath my skin like a hunger like a burning to find a place ive never beennow im broken and im fading im half the man i thought i would be but you can have whats left of mefalling faster barely breathing give me something to believe in tell me its not all in my headtake whats left of this man make me whole once againcause i want you and i feel you crawling underneath my skin a hunger like a burning to find a place ive never beennow im broken and im fading im half the man i thought i would be you can have all thats left yeah yeah yeah whats left of meive been dying inside you see im going outta my outta my mind im just running in circles all the timewill you take whats left will you take whats left will you take whats left of me just running in circles in my mindwill you take whats left will you take whats left will you take whats left of me take whats left of me ",1
